ax,ay,az,gx,gy,gz,recording,source_folder
0.9952799677848816,0.354090005159378,-10.670549392700195,-25.8387508392334,32.79500198364258,-3.981250047683716,1,1
1.272809982299805,0.354090005159378,-9.751830101013184,-22.68000030517578,33.46875,-4.514999866485596,1,1
1.93313992023468,0.1722600013017654,-10.641839981079102,-22.24250030517578,34.501251220703125,-5.215000152587891,1,1
2.2872300148010254,0.296669989824295,-9.981510162353516,-22.75,34.59749984741211,-6.046249866485596,1,1
2.4881999492645264,0.4689299762248993,-10.182479858398438,-24.71875,34.755001068115234,-6.833750247955322,1,1
2.2585198879241943,0.6507599949836731,-10.47914981842041,-26.46000099182129,35.11375045776367,-7.472499847412109,1,1
1.5790499448776243,0.7943099737167358,-10.593989372253418,-26.48624992370605,35.61249923706055,-7.612500190734863,1,1
1.3780800104141235,0.8708699941635132,-10.651410102844238,-25.024999618530277,36.76750183105469,-7.621250152587891,1,1
1.081409931182861,0.96656996011734,-10.632269859313965,-22.618749618530277,38.255001068115234,-7.507500171661377,1,1
0.9282899498939514,0.918720006942749,-10.766249656677246,-19.53874969482422,39.89125061035156,-7.306250095367432,1,1
0.918720006942749,1.0048500299453735,-10.641839981079102,-15.609999656677246,41.79875183105469,-6.973750114440918,1,1
1.0335599184036257,1.177109956741333,-10.747109413146973,-11.322500228881836,43.57500076293945,-6.203750133514404,1,1
1.177109956741333,1.435499906539917,-10.727970123291016,-7.017499923706055,45.001251220703125,-5.284999847412109,1,1
1.272809982299805,1.454639911651611,-10.689689636230469,-3.666249990463257,46.366249084472656,-4.086249828338623,1,1
1.4450699090957642,1.4642099142074585,-10.526999473571776,-1.6362500190734863,47.57374954223633,-2.555000066757202,1,1
1.780019998550415,1.492919921875,-10.842809677124023,-0.9012500047683716,48.42250061035156,-0.612500011920929,1,1
2.1436798572540283,1.6268999576568604,-11.330880165100098,-1.4350000619888306,49.03499984741211,1.4262499809265137,1,1
2.469059944152832,1.837440013885498,-11.694540023803713,-3.815000057220459,49.77000045776367,3.447499990463257,1,1
3.7131597995758057,2.325510025024414,-13.981769561767578,-139.37875366210938,50.758750915527344,-2.870000123977661,1,1
2.564759969711304,1.8757199048995967,-12.163469314575195,-8.8725004196167,50.557498931884766,5.372499942779541,1,1
2.5456199645996094,1.770449995994568,-12.594120025634766,-16.861249923706055,51.25749969482422,6.684999942779541,1,1
2.6604599952697754,1.5981899499893188,-12.919499397277832,-27.86000061035156,51.852500915527344,7.06125020980835,1,1
3.0623998641967773,1.492919921875,-13.646820068359377,-41.26499938964844,52.64875030517578,6.518750190734863,1,1
2.823149919509888,1.4642099142074585,-14.11574935913086,-71.8812484741211,54.153751373291016,1.190000057220459,1,1
3.0623998641967773,1.837440013885498,-14.259299278259276,-112.2624969482422,55.38750076293945,-2.161250114440918,1,1
